partition,source_record_id,component_id,source_count,candidate_count,source_total_minor,candidate_total_minor,allocated_total_minor,remaining_minor,currency,cardinality,allocation_valid,duplicate_detected,conservation_valid,control_status
TEST_ADVERSARIAL,BANK-BNK-670D88D8,BANK-BNK-670D88D8+GATEWAY-GWY-9B9F2D05+INVOICE-INV-96B7FE4D,2,1,24697192,12693086,12693086,12004106,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-4D0CA207,BANK-BNK-7E5C1408+GATEWAY-GWY-1663B41A+INVOICE-INV-4D0CA207,2,1,37130778,19083310,19083310,18047468,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-E80149F5,BANK-BNK-E80149F5+GATEWAY-GWY-96FF0AF1+INVOICE-INV-A5B45B40,2,1,19774962,10163313,10163313,9611649,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-931B1A26,BANK-BNK-1755C84E+GATEWAY-GWY-931B1A26+INVOICE-INV-5E1BEF55,2,1,25125800,12913368,12913368,12212432,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D52655F4,BANK-BNK-F766C5F1+GATEWAY-GWY-8038ADA1+INVOICE-INV-D52655F4,2,1,28476330,14635370,14635370,13840960,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-A2309369,BANK-BNK-5E7DF2C2+GATEWAY-GWY-A2309369+INVOICE-INV-7434D0A6,2,1,27648038,14209669,14209669,13438369,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-6F98B95F,BANK-BNK-DC938753+GATEWAY-GWY-993599D9+INVOICE-INV-6F98B95F,2,1,16324858,8390137,8390137,7934721,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-FBF7168E,BANK-BNK-FBF7168E+GATEWAY-GWY-912335EB+INVOICE-INV-EE3C46C1,2,1,19979114,10268236,10268236,9710878,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-38729B07,BANK-BNK-15A1ADD5+GATEWAY-GWY-38729B07+INVOICE-INV-1A0B5D4F,2,1,5211076,2678225,2678225,2532851,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-7E87C7F9,BANK-BNK-E79C5294+GATEWAY-GWY-7E87C7F9,2,0,14488726,0,0,14488726,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-2C3A5E37,INVOICE-INV-5B036C78,0,1,0,1085994,1085994,1085994,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-DE642BD8,INVOICE-INV-10F254C2,0,1,0,15900098,15900098,15900098,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-996CB73A,INVOICE-INV-2B683CBE,0,1,0,17390340,17390340,17390340,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-538D1F1A,INVOICE-INV-E54CA78C,0,1,0,8745826,8745826,8745826,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-39E0DDF3,INVOICE-INV-39E0DDF3,0,1,0,17324073,17324073,17324073,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-B627E9ED,INVOICE-INV-BEFB5A07,0,1,0,7102190,7102190,7102190,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-C93A98F2,INVOICE-INV-27D5A6D4,0,1,0,2063995,2063995,2063995,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-53D6ED55,INVOICE-INV-EAF018E2,0,1,0,3106274,3106274,3106274,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-9614CB6A,INVOICE-INV-9A87671B,0,1,0,16954326,16954326,16954326,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-685BD6E7,INVOICE-INV-0644EC26,0,1,0,12757566,12757566,12757566,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-BE7E911A,INVOICE-INV-428E66DF,0,1,0,1794458,1794458,1794458,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D21E3675,INVOICE-INV-D21E3675,0,1,0,1169683,1169683,1169683,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-7A8EB147,INVOICE-INV-7A8EB147,0,1,0,7872515,7872515,7872515,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D305BB70,INVOICE-INV-D305BB70,0,1,0,19537144,19537144,19537144,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-7A10472B,INVOICE-INV-9160CBB3,0,1,0,15489704,15489704,15489704,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-5831A036,INVOICE-INV-5831A036,0,1,0,15143942,15143942,15143942,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-A7A32BF2,INVOICE-INV-E1242FE7,0,1,0,7484924,7484924,7484924,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-F5D5A467,INVOICE-INV-F5D5A467,0,1,0,15700395,15700395,15700395,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-C84E6EFB,INVOICE-INV-C84E6EFB,0,1,0,11418409,11418409,11418409,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D8FC09FA,INVOICE-INV-D8FC09FA,0,1,0,12666107,12666107,12666107,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-6C4944DC,INVOICE-INV-6C4944DC,0,1,0,2641159,2641159,2641159,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-AE4AAB41,INVOICE-INV-4CEA6125,0,1,0,9332678,9332678,9332678,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-1D2BA703,INVOICE-INV-55028003,0,1,0,6937461,6937461,6937461,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-80735B67,INVOICE-INV-343DD1BD,0,1,0,16800180,16800180,16800180,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-8562B5C5,INVOICE-INV-E704E119,0,1,0,9157952,9157952,9157952,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-951E6789,INVOICE-INV-951E6789,0,1,0,18850470,18850470,18850470,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D3353ECB,INVOICE-INV-D3353ECB,0,1,0,510851,510851,510851,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-72627C94,INVOICE-INV-72627C94,0,1,0,3027408,3027408,3027408,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-8E38189D,INVOICE-INV-8E38189D,0,1,0,16327071,16327071,16327071,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-44C160EE,INVOICE-INV-496982D1,0,1,0,9297064,9297064,9297064,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-F2127523,INVOICE-INV-F2127523,0,1,0,16209116,16209116,16209116,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-7370EC4C,INVOICE-INV-E22E3D54,0,1,0,19597019,19597019,19597019,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-61C14A41,INVOICE-INV-E58D2DB8,0,1,0,14090341,14090341,14090341,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-DDB5FC76,INVOICE-INV-AB054BB6,0,1,0,7911404,7911404,7911404,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-1C75A6CC,INVOICE-INV-22001393,0,1,0,8528657,8528657,8528657,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-6EB224A8,INVOICE-INV-6EB224A8,0,1,0,6678047,6678047,6678047,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-180DDEC7,INVOICE-INV-180DDEC7,0,1,0,5900772,5900772,5900772,INR,0B:0G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-03D5CF41,BANK-BNK-03D5CF41+GATEWAY-GWY-4DEB91E5+INVOICE-INV-A1C66CCE,2,1,5460056,2806188,2806188,2653868,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-890A4941,BANK-BNK-890A4941+GATEWAY-GWY-6BE24FA2+INVOICE-INV-802A55D7,2,1,12832642,6595318,6595318,6237324,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-0F5BB2F4,BANK-BNK-6CD288AC+GATEWAY-GWY-F8519903+INVOICE-INV-0F5BB2F4,2,1,14787510,7600019,7600019,7187491,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-A7AA646E,BANK-BNK-73734608+GATEWAY-GWY-A7AA646E+INVOICE-INV-5BEDADE1,2,1,22488088,11557721,11557721,10930367,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-C768BD4D,BANK-BNK-C768BD4D+GATEWAY-GWY-D1152FBC,2,0,31833976,0,0,31833976,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-64047975,BANK-BNK-6116E461+GATEWAY-GWY-64047975+INVOICE-INV-0B0C6194,2,1,20294022,10430084,10430084,9863938,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-AB4F5201,BANK-BNK-AB4F5201+GATEWAY-GWY-E98BE3C6+INVOICE-INV-C55E88C5,2,1,22749822,11692238,11692238,11057584,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-08D31F1A,BANK-BNK-08D31F1A+GATEWAY-GWY-EDD80434+INVOICE-INV-22AB612D,2,1,34220822,17587742,17587742,16633080,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-1D4AFDF8,BANK-BNK-48356C7A+GATEWAY-GWY-1D4AFDF8+INVOICE-INV-D1D145C7,2,1,16142010,8296163,8296163,7845847,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-680E3C53,BANK-BNK-FCC98A54+GATEWAY-GWY-680E3C53,2,0,15488320,0,0,15488320,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-5283D312,BANK-BNK-5283D312+GATEWAY-GWY-EA690701+INVOICE-INV-5AB0F4BB,2,1,26150094,13439803,13439803,12710291,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-5CB412BA,BANK-BNK-0D88BFEF+GATEWAY-GWY-A83B8FB1+INVOICE-INV-5CB412BA,2,1,10839914,5571159,5571159,5268755,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-52D4700D,GATEWAY-GWY-52D4700D+INVOICE-INV-816DE674,1,1,14815235,15228537,15228537,413302,INR,0B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-1626E08B,BANK-BNK-6FB6E42B+GATEWAY-GWY-1626E08B,2,0,35642798,0,0,35642798,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-5F2545E4,BANK-BNK-AD540EBA+GATEWAY-GWY-5F2545E4,2,0,3593460,0,0,3593460,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-15062455,BANK-BNK-15062455+GATEWAY-GWY-A333F0C8+INVOICE-INV-BD19DF5D,2,1,14554914,7480477,7480477,7074437,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-1BFC1C85,BANK-BNK-F630ADC6+GATEWAY-GWY-1BFC1C85,2,0,32817410,0,0,32817410,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-6F252814,BANK-BNK-AD068A94+GATEWAY-GWY-E08DFC74+INVOICE-INV-6F252814,2,1,13183520,6775651,6775651,6407869,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-87D37109,BANK-BNK-332B8B8D+GATEWAY-GWY-564C9A23+INVOICE-INV-87D37109,2,1,9065200,4659046,4659046,4406154,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-E6F64E65,BANK-BNK-E6F64E65+GATEWAY-GWY-3112A9C0+INVOICE-INV-04EDD770,2,1,31643966,16263371,16263371,15380595,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-9C4A9DF7,BANK-BNK-C8AF5E45+GATEWAY-GWY-34F3684D+INVOICE-INV-9C4A9DF7,2,1,27475732,14121113,14121113,13354619,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-802C47BE,BANK-BNK-D0CD989A+GATEWAY-GWY-802C47BE+INVOICE-INV-2D4DF40C,2,1,1758982,904027,904027,854955,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-CA812952,BANK-BNK-CA812952+GATEWAY-GWY-A8EE7F95+INVOICE-INV-35E67465,2,1,9133704,4694254,4694254,4439450,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-27AFFCA6,BANK-BNK-1375380C+GATEWAY-GWY-27AFFCA6+INVOICE-INV-B88889A9,2,1,17337618,8910644,8910644,8426974,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-46BEFBFD,BANK-BNK-46BEFBFD+GATEWAY-GWY-2D5818B6,2,0,4995102,0,0,4995102,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-8BFCCCC5,BANK-BNK-4491332F+GATEWAY-GWY-EB249287+INVOICE-INV-8BFCCCC5,2,1,11625766,5975046,5975046,5650720,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-F5A9D096,BANK-BNK-F5A9D096+GATEWAY-GWY-CC87A2CF,2,0,33546076,0,0,33546076,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-C5020578,BANK-BNK-CF43585C+GATEWAY-GWY-FD18EC0D+INVOICE-INV-C5020578,2,1,32753616,16833673,16833673,15919943,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-D1FE6047,GATEWAY-GWY-0F1535F9+INVOICE-INV-D1FE6047,1,1,8268132,8498789,8498789,230657,INR,0B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-51288BD2,BANK-BNK-652A47F0+GATEWAY-GWY-51288BD2+INVOICE-INV-D8F87AB3,2,1,17357744,8920988,8920988,8436756,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-02CE53C3,BANK-BNK-02CE53C3+GATEWAY-GWY-C0AA8F31,2,0,26295878,0,0,26295878,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-15F0E660,BANK-BNK-11EF9B3F+GATEWAY-GWY-15F0E660+INVOICE-INV-5487C206,2,1,30312840,15579241,15579241,14733599,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-68A368B5,BANK-BNK-68A368B5+GATEWAY-GWY-A272BAAA+INVOICE-INV-811DBCE1,2,1,33712868,17326681,17326681,16386187,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-1C103134,BANK-BNK-68A048F0+GATEWAY-GWY-51B91254+INVOICE-INV-1C103134,2,1,34262520,17609173,17609173,16653347,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-BEC02ECF,BANK-BNK-BEC02ECF+GATEWAY-GWY-CEB368D0,2,0,36304678,0,0,36304678,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-7B98EFD1,BANK-BNK-834A8281+GATEWAY-GWY-7B98EFD1+INVOICE-INV-94F08131,2,1,31521192,16200271,16200271,15320921,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-7D3B6065,BANK-BNK-D2D9C6B8+GATEWAY-GWY-057A1F41+INVOICE-INV-7D3B6065,2,1,21903486,11257265,11257265,10646221,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-D9AB1108,BANK-BNK-47CA2471+GATEWAY-GWY-D9AB1108+INVOICE-INV-A8716544,2,1,18806172,9665405,9665405,9140767,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-AF1D5AA0,BANK-BNK-AF1D5AA0+GATEWAY-GWY-5F6EE3DC+INVOICE-INV-0DACA625,2,1,27224242,13991860,13991860,13232382,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-72A66416,BANK-BNK-DB37799B+GATEWAY-GWY-72A66416+INVOICE-INV-3D404623,2,1,33154176,17039541,17039541,16114635,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-CC50AEDA,BANK-BNK-C31F1926+GATEWAY-GWY-A4496BAD+INVOICE-INV-CC50AEDA,2,1,35838916,18419359,18419359,17419557,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-D66DBB98,BANK-BNK-CDD3BA14+GATEWAY-GWY-D66DBB98+INVOICE-INV-04683CC5,2,1,25525118,13118598,13118598,12406520,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-CA4688F0,BANK-BNK-CA4688F0+GATEWAY-GWY-412F3FC1,2,0,37998218,0,0,37998218,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-5A009C17,BANK-BNK-BB2433C0+GATEWAY-GWY-5A009C17,2,0,32775498,0,0,32775498,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-062E6DBD,BANK-BNK-BF7CE626+GATEWAY-GWY-062E6DBD+INVOICE-INV-DA51BF18,2,1,9972644,5125426,5125426,4847218,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-4E9EA62C,BANK-BNK-371D96ED+GATEWAY-GWY-BFCC90BD+INVOICE-INV-4E9EA62C,2,1,26230010,13480876,13480876,12749134,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-4BE898E4,BANK-BNK-1DCB783B+GATEWAY-GWY-4BE898E4+INVOICE-INV-112EF776,2,1,13233980,6801584,6801584,6432396,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-C855BAE4,BANK-BNK-C855BAE4+GATEWAY-GWY-6234D502+INVOICE-INV-A563922C,2,1,1121492,576389,576389,545103,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-2019BCA3,BANK-BNK-2019BCA3+GATEWAY-GWY-0D55DD53+INVOICE-INV-00F307EF,2,1,14029874,7210634,7210634,6819240,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-83C093BF,BANK-BNK-F6A0CFC6+GATEWAY-GWY-83C093BF+INVOICE-INV-A57C8151,2,1,31326296,16100104,16100104,15226192,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-5888B6BB,BANK-BNK-8F4295B6+GATEWAY-GWY-5FB9D5AB+INVOICE-INV-5888B6BB,2,1,25851732,13286461,13286461,12565271,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-A72F0E37,BANK-BNK-A72F0E37+GATEWAY-GWY-C197C2A4+INVOICE-INV-91776F83,2,1,6522794,3352381,3352381,3170413,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-1841428B,BANK-BNK-0D79BF68+GATEWAY-GWY-1841428B+INVOICE-INV-672C986B,2,1,10399970,5345049,5345049,5054921,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-5DF9A1D5,BANK-BNK-5DF9A1D5+GATEWAY-GWY-C6450D91+INVOICE-INV-3C7FAC58,2,1,9867354,5071312,5071312,4796042,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-D24023F0,BANK-BNK-86769905+GATEWAY-GWY-D24023F0,2,0,3094216,0,0,3094216,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-9AC6E4EA,BANK-BNK-9AC6E4EA+GATEWAY-GWY-D4C8495F+INVOICE-INV-42343049,2,1,13637956,7009208,7009208,6628748,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-208D9708,BANK-BNK-E2CA837A+GATEWAY-GWY-E61EA9FE+INVOICE-INV-208D9708,2,1,8395882,4315051,4315051,4080831,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-AF6AD6D8,BANK-BNK-AF6AD6D8+GATEWAY-GWY-18D8FB50+INVOICE-INV-624277E2,2,1,37059280,19046564,19046564,18012716,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-A5CEBC1C,BANK-BNK-AE1E6525+GATEWAY-GWY-4933D399+INVOICE-INV-A5CEBC1C,2,1,7820616,4019394,4019394,3801222,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-B97F9713,BANK-BNK-4449C82D+GATEWAY-GWY-D6E47313+INVOICE-INV-B97F9713,2,1,12073194,6205001,6205001,5868193,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-871047B7,BANK-BNK-85187B4F+GATEWAY-GWY-871047B7+INVOICE-INV-7201BA49,2,1,293440,150813,150813,142627,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-ACE3D5E7,BANK-BNK-B8AF7103+GATEWAY-GWY-ACE3D5E7+INVOICE-INV-20DAA057,2,1,4858918,2497233,2497233,2361685,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-F4F2E556,BANK-BNK-F4F2E556+GATEWAY-GWY-31F7C28D,2,0,1430200,0,0,1430200,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-C20763EC,BANK-BNK-BDED63FC+GATEWAY-GWY-0A71B74E+INVOICE-INV-C20763EC,2,1,29636808,15231795,15231795,14405013,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-8292C7EC,BANK-BNK-D1927CEA+GATEWAY-GWY-8292C7EC,2,0,35215464,0,0,35215464,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-882B7052,BANK-BNK-CD32E6DB+GATEWAY-GWY-882B7052+INVOICE-INV-102593E9,2,1,4933694,2535665,2535665,2398029,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-40458CD1,BANK-BNK-40458CD1+GATEWAY-GWY-BFA4DB0C+INVOICE-INV-A82284AE,2,1,28478980,14636731,14636731,13842249,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-DA6B2D5E,BANK-BNK-A0110B2C+GATEWAY-GWY-DA6B2D5E+INVOICE-INV-EC07C482,2,1,24392966,12536730,12536730,11856236,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-D173D13C,BANK-BNK-D419E575+GATEWAY-GWY-B2D7ED02+INVOICE-INV-D173D13C,2,1,6523884,3352941,3352941,3170943,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-5CDC40CB,BANK-BNK-5CDC40CB+GATEWAY-GWY-8182E3A1,2,0,19184754,0,0,19184754,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-F96F79A3,BANK-BNK-E4012E57+GATEWAY-GWY-F96F79A3+INVOICE-INV-043BAABA,2,1,29522858,15173230,15173230,14349628,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-0D131053,BANK-BNK-6CA9F548+GATEWAY-GWY-0D131053+INVOICE-INV-35737ABA,2,1,254602,130853,130853,123749,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-756A1F83,BANK-BNK-992DD523+GATEWAY-GWY-756A1F83,2,0,9045470,0,0,9045470,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-A852835F,BANK-BNK-A852835F+GATEWAY-GWY-4FB84280,2,0,8915326,0,0,8915326,INR,1B:1G:0I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-B23513F1,BANK-BNK-B23513F1+GATEWAY-GWY-1A2F91D9+INVOICE-INV-02B470CB,2,1,17534830,9012001,9012001,8522829,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-F00AD1BD,BANK-BNK-A2DC2DAB+GATEWAY-GWY-F88636A7+INVOICE-INV-F00AD1BD,2,1,22624846,11628007,11628007,10996839,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,GATEWAY-GWY-23B708C5,BANK-BNK-A5E56D28+GATEWAY-GWY-23B708C5+INVOICE-INV-C90A0D5E,2,1,21721304,11163634,11163634,10557670,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-BFCBCB6A,BANK-BNK-C0D72D2C+GATEWAY-GWY-D5BFDB9E+INVOICE-INV-BFCBCB6A,2,1,13336432,6854239,6854239,6482193,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-FB77D28D,BANK-BNK-0C860840+GATEWAY-GWY-27D62C4F+INVOICE-INV-FB77D28D,2,1,19743644,10147217,10147217,9596427,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-F7385E75,BANK-BNK-F7385E75+GATEWAY-GWY-A9EC9FE4+INVOICE-INV-2EB5633C,2,1,3438514,1767219,1767219,1671295,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-2CD0440F,BANK-BNK-76B4A2C3+GATEWAY-GWY-B2ACFAF0+INVOICE-INV-2CD0440F,2,1,26903630,13827082,13827082,13076548,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,BANK-BNK-3F0D19A3,BANK-BNK-3F0D19A3+GATEWAY-GWY-D1411980+INVOICE-INV-F900826A,2,1,32554750,16731467,16731467,15823283,INR,1B:1G:1I,False,False,False,PASS
FROZEN_UNSEEN,INVOICE-INV-2E2F9A3A,BANK-BNK-A12AA936+GATEWAY-GWY-F8EFB5DE+INVOICE-INV-2E2F9A3A,2,1,18255388,9382331,9382331,8873057,INR,1B:1G:1I,False,False,False,PASS
